occ,port_rate,rank,portability_index,portability_minmax,occ_title,weighted_employment
5360,0.003806521836035648,107,0.7977099236641221,0.29783747644950914,"Human resources assistants, except payroll and timekeeping",369557.0296
9600,0.0038051102879041628,108,0.7958015267175572,0.2977236353668216,Industrial truck and tractor operators,3314603.5901
2722,0.0037363795023559916,109,0.7938931297709924,0.2921805108595945,Coaches and scouts,1632363.956
3960,0.0037262867618835962,110,0.7919847328244275,0.2913665333004641,Other protective service workers,657606.9834
420,0.0036905200373005503,111,0.7900763358778626,0.2884819539085907,Social and community service managers,2530707.626
7810,0.0036829380889412096,112,0.7881679389312977,0.28787047124579274,"Butchers and other meat, poultry, and fish processing workers",1348137.4108
4655,0.0036629314404892687,113,0.7862595419847328,0.2862569389333517,"Personal care and service workers, all other",718900.5645999999
5350,0.003656904398399411,114,0.7843511450381679,0.28577085915923117,Order clerks,684603.2054999999
710,0.0036227037590891163,115,0.7824427480916031,0.2830125842404779,Management analysts,5544794.0581
5220,0.0036106288131316994,116,0.7805343511450382,0.28203874219391656,"Court, municipal, and license clerks",470998.5726
51,0.0035907916997793884,117,0.7786259541984732,0.28043888285433766,Marketing managers,3297618.5672
4510,0.003549280790349218,118,0.7767175572519084,0.2770910360700405,"Hairdressers, hairstylists, and cosmetologists",3814053.562
4750,0.0035405579560383272,119,0.7748091603053435,0.2763875411768053,Parts salespersons,710865.7021
3424,0.0035131255517790146,120,0.7729007633587787,0.27417512310055064,Veterinary technologists and technicians,762830.0228
6230,0.0035044013015743405,121,0.7709923664122138,0.2734715140157568,Carpenters,6985451.6537999995
850,0.0034877361509462476,122,0.7690839694656488,0.27212747285390415,Personal financial advisors,2731306.5525
845,0.0034832666232064084,123,0.767175572519084,0.27176700630964984,Financial and investment analysts,2155923.4442
3050,0.0034779724393372425,124,0.7652671755725191,0.2713400314087101,Pharmacists,1981797.4355
960,0.0034675670141061246,125,0.7633587786259541,0.2705008358845108,Other financial specialists,530803.5774000001
5850,0.003463310630622031,126,0.7614503816793893,0.2701575593830906,"Mail clerks and mail machine operators, except postal service",272561.0195
3330,0.0034583924767154052,127,0.7595419847328244,0.2697609112256063,Nuclear medicine technologists and medical dosimetrists,242008.05849999998
4820,0.0034558518477736124,128,0.7576335877862596,0.26955600999483026,"Securities, commodities, and financial services sales agents",1249151.2482
9640,0.0034307212752215134,129,0.7557251908396947,0.26752923419875624,"Packers and packagers, hand",3724143.8251
6260,0.0034055598267681165,130,0.7538167938931297,0.2654999682672385,Construction laborers,11862736.7231
3620,0.0033864648838241164,131,0.7519083969465649,0.26395996482696343,Physical therapist assistants and aides,502447.1982
3322,0.0033793901734095457,132,0.75,0.2633893908059077,Diagnostic medical sonographers,507657.6457
5100,0.0033761026271454915,133,0.7480916030534351,0.2631242508381395,Bill and account collectors,561604.7604
3402,0.0033639988578965255,134,0.7461832061068703,0.2621480841987121,Paramedics,568519.6007
5730,0.003359028877828298,135,0.7442748091603053,0.26174725627135903,Medical secretaries and administrative assistants,394679.5922
9150,0.0033018271021219917,136,0.7423664122137404,0.25713394416899255,"Motor vehicle operators, all other",910737.0208
8300,0.0032753417810164683,137,0.7404580152671756,0.25499790816517137,Laundry and dry-cleaning workers,636334.6936
2014,0.0032624776934948706,138,0.7385496183206106,0.2539604220047068,"Social workers, all other",3724115.0245000003
4521,0.003254737696380565,139,0.7366412213740459,0.25333619274051333,Manicurists and pedicurists,1477884.8111999999
700,0.003254562079280788,140,0.7347328244274809,0.25332202925552044,Logisticians,1031229.0267
4622,0.0031966512989144076,141,0.732824427480916,0.24865153606500473,Recreation workers,732277.7334
3220,0.0031883326647125167,142,0.7309160305343512,0.24798063983206642,Respiratory therapists,574881.3354
726,0.0031772663880570385,143,0.7290076335877862,0.24708814676882704,Fundraisers,533572.9639
4251,0.00310918406247865,144,0.7270992366412214,0.2415973204322347,Landscaping and groundskeeping workers,5460851.7521
650,0.0031024099331102245,145,0.7251908396946565,0.24105098821417895,Training and development specialists,932320.5545999999
5410,0.0030878673524730314,146,0.7232824427480916,0.23987813190989804,Reservation and transportation ticket agents and travel clerks,626302.6851
3910,0.003073738256374073,147,0.7213740458015268,0.23873862305332877,Private detectives and investigators,632938.6987000001
725,0.0030546382334164126,148,0.7194656488549618,0.23719820991093857,"Meeting, convention, and event planners",918556.521
2350,0.0030275021052463226,149,0.7175572519083969,0.23500968644374412,Tutors,928641.3086
2440,0.0029762322307951643,150,0.7156488549618321,0.23087478102565473,Library technicians,168816.9332
102,0.0029511122440139337,151,0.7137404580152672,0.22884885896994553,Facilities managers,753070.1113
1108,0.0029432578111614352,152,0.7118320610687023,0.22821540048568972,"Computer occupations, all other",5950633.8785
